"F_TAZ","T_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT"
228,2132,0.43,24.91,27.57,24.91,27.57,66.407065435568,11.8551,0.178521666666667
228,2133,0.4,26.09,27.89,26.09,27.89,64.1395170563434,11.156,0.173933333333333
228,2134,0.2,81.29,78.14,81.29,78.14,57.6749907737729,15.628,0.270966666666667
229,1,0.92,10.95,9.95,10.95,9.95,54.5205479452055,9.154,0.1679
229,2,0.8,11.33,10.11,11.33,10.11,53.5392762577229,8.088,0.151066666666667
229,3,0.05,10.8,9.52,10.8,9.52,52.8888888888889,0.476,0.009
229,4,0.07,10.85,9.91,10.85,9.91,54.8018433179724,0.6937,0.0126583333333333
229,5,1.12,11.22,10.06,11.22,10.06,53.7967914438503,11.2672,0.20944
229,6,0.02,10.53,9.4,10.53,9.4,53.5612535612536,0.188,0.00351
229,7,0.07,10.69,9.47,10.69,9.47,53.1524789522919,0.6629,0.0124716666666667
229,8,0.35,11.02,9.61,11.02,9.61,52.3230490018149,3.3635,0.0642833333333333
229,9,0.12,10.56,9.42,10.56,9.42,53.5227272727273,1.1304,0.02112
229,10,0.46,10.99,9.6,10.99,9.6,52.4112829845314,4.416,0.0842566666666667
229,11,0.62,11.48,10.17,11.48,10.17,53.1533101045296,6.3054,0.118626666666667
229,12,0.26,11.16,10.04,11.16,10.04,53.9784946236559,2.6104,0.04836
229,13,0.12,10.59,9.8,10.59,9.8,55.5240793201133,1.176,0.02118
229,14,0.26,10.1,9.6,10.1,9.6,57.029702970297,2.496,0.0437666666666667
229,15,0.07,9.81,9.1,9.81,9.1,55.6574923547401,0.637,0.011445
229,16,0.28,12.88,10.94,12.88,10.94,50.9627329192547,3.0632,0.0601066666666667
229,17,0.01,11.71,11.43,11.71,11.43,58.5653287788215,0.1143,0.00195166666666667
229,18,0.04,13.54,11.49,13.54,11.49,50.9158050221566,0.4596,0.00902666666666667
229,19,0.13,12.59,12.03,12.59,12.03,57.3312152501986,1.5639,0.0272783333333333
229,20,0.09,12.68,10.81,12.68,10.81,51.1514195583596,0.9729,0.01902
229,21,0.04,12.13,10.54,12.13,10.54,52.1352019785655,0.4216,0.00808666666666667
229,22,0.07,12.5,10.79,12.5,10.79,51.792,0.7553,0.0145833333333333
229,23,0.02,12.84,10.91,12.84,10.91,50.981308411215,0.2182,0.00428
229,24,0.23,12.86,11.83,12.86,11.83,55.194401244168,2.7209,0.0492966666666667
229,25,0.09,14.06,11.82,14.06,11.82,50.4409672830725,1.0638,0.02109
229,26,0.03,13.23,12.24,13.23,12.24,55.5102040816327,0.3672,0.006615
229,27,0.09,11.13,10.02,11.13,10.02,54.0161725067385,0.9018,0.016695
229,28,0.12,12.31,10.52,12.31,10.52,51.2753858651503,1.2624,0.02462
229,29,0.06,13.27,10.92,13.27,10.92,49.3745290128109,0.6552,0.01327
229,30,0.02,12.93,10.78,12.93,10.78,50.0232018561485,0.2156,0.00431
229,32,0.01,14.79,11.57,14.79,11.57,46.9371196754564,0.1157,0.002465
229,33,0.04,12.26,10.19,12.26,10.19,49.8694942903752,0.4076,0.00817333333333333
229,34,0.04,13.03,9.99,13.03,9.99,46.0015349194167,0.3996,0.00868666666666667
229,35,0.05,11.49,9.87,11.49,9.87,51.5404699738903,0.4935,0.009575
229,36,0.04,10.04,9.18,10.04,9.18,54.8605577689243,0.3672,0.00669333333333333
229,37,0.28,12.16,10.46,12.16,10.46,51.6118421052632,2.9288,0.0567466666666667
229,38,0.04,10.87,9.61,10.87,9.61,53.0450781968721,0.3844,0.00724666666666667
229,39,0.51,10.45,9.38,10.45,9.38,53.8564593301435,4.7838,0.088825
229,40,0.03,9.62,9.01,9.62,9.01,56.1954261954262,0.2703,0.00481
229,41,0.12,10.54,9.47,10.54,9.47,53.9089184060721,1.1364,0.02108
229,42,0.08,10.44,9.59,10.51,9.59,55.1149425287356,0.7672,0.01392
229,43,0.11,10.69,9.86,10.76,9.86,55.3414405986904,1.0846,0.0195983333333333
229,44,0.05,11.39,10.49,11.39,10.49,55.2589991220369,0.5245,0.00949166666666667
229,45,0.04,10.16,9.78,10.16,9.78,57.755905511811,0.3912,0.00677333333333333
229,46,0.47,9.93,9.62,9.93,9.62,58.1268882175226,4.5214,0.077785
229,47,0.53,11.57,10.21,11.57,10.21,52.9472774416595,5.4113,0.102201666666667
229,48,0.19,11.78,9.93,11.78,9.93,50.5772495755518,1.8867,0.0373033333333333
229,49,0.1,11.91,9.98,11.91,9.98,50.2770780856423,0.998,0.01985
229,50,0.04,12.17,10.91,12.17,10.91,53.7880032867707,0.4364,0.00811333333333333
229,51,0.08,11.56,11.35,11.56,11.35,58.9100346020761,0.908,0.0154133333333333
229,52,0.07,11.4,11,11.4,11,57.8947368421053,0.77,0.0133
229,53,0.17,12.64,12.07,12.64,12.07,57.2943037974684,2.0519,0.0358133333333333
229,54,0.1,13.44,13.32,13.44,13.32,59.4642857142857,1.332,0.0224
229,55,0.18,14.26,14,14.26,14,58.90603085554,2.52,0.04278
229,56,0.08,12.93,12.95,12.93,12.95,60.092807424594,1.036,0.01724
229,57,0.03,14.07,14.04,14.07,14.04,59.8720682302772,0.4212,0.007035
229,58,0.02,14.69,14.16,14.69,14.16,57.8352620830497,0.2832,0.00489666666666667
229,59,0.29,15.42,14.25,15.42,14.25,55.4474708171206,4.1325,0.07453
229,60,0.18,14.88,14.75,14.88,14.75,59.4758064516129,2.655,0.04464
229,61,0.45,14.65,13.06,14.65,13.06,53.4880546075085,5.877,0.109875
229,62,0.05,12.52,11.65,12.52,11.65,55.8306709265176,0.5825,0.0104333333333333
229,63,0.13,14.31,12.97,14.31,12.97,54.3815513626834,1.6861,0.031005
229,65,0.02,15.41,14.45,15.41,14.45,56.2621674237508,0.289,0.00513666666666667
229,66,0.2,16.2,14.34,16.2,14.34,53.1111111111111,2.868,0.054
229,67,0.02,14.11,12.98,14.11,12.98,55.1948972360028,0.2596,0.00470333333333333
229,68,0.04,14.49,13.44,14.49,13.44,55.6521739130435,0.5376,0.00966
229,69,1.26,13.33,12.63,13.33,12.63,56.8492123030758,15.9138,0.27993
229,70,0.06,15.5,14.02,15.5,14.02,54.2709677419355,0.8412,0.0155
229,71,0.1,13.8,12.12,13.8,12.12,52.695652173913,1.212,0.023
229,72,0.08,12.84,11.56,12.84,11.56,54.0186915887851,0.9248,0.01712
229,73,0.12,12.2,10.98,12.2,10.98,54,1.3176,0.0244
229,74,0.14,13.82,12.03,13.82,12.03,52.2286541244573,1.6842,0.0322466666666667
229,75,0.03,14.71,10.09,14.71,10.09,41.155676410605,0.3027,0.007355
229,76,0.1,13.9,12.13,13.9,12.13,52.3597122302158,1.213,0.0231666666666667
229,77,0.02,15.07,10.56,15.07,10.56,42.043795620438,0.2112,0.00502333333333333
229,78,0.09,12.39,9.61,12.39,9.61,46.5375302663438,0.8649,0.018585
229,79,1.6,11.3,9.92,11.3,9.92,52.6725663716814,15.872,0.301333333333333
229,80,0.16,11.83,8.26,11.83,8.26,41.8934911242604,1.3216,0.0315466666666667
229,81,0.07,12.27,10.93,12.27,10.93,53.4474327628362,0.7651,0.014315
229,82,0.19,11.67,8.15,11.67,8.15,41.9023136246787,1.5485,0.036955
229,83,0.02,11.41,9.68,11.41,9.68,50.9027169149868,0.1936,0.00380333333333333
229,84,0.11,12.2,9.34,12.2,9.34,45.9344262295082,1.0274,0.0223666666666667
229,85,0.08,9.98,8.99,9.98,8.99,54.0480961923848,0.7192,0.0133066666666667
229,86,0.06,10.18,8.74,10.18,8.74,51.5127701375246,0.5244,0.01018
229,87,0.03,10.02,8.68,10.02,8.68,51.9760479041916,0.2604,0.00501
229,88,0.02,10.75,7.49,10.75,7.49,41.8046511627907,0.1498,0.00358333333333333
229,89,0.16,9.78,6.78,9.78,6.78,41.5950920245399,1.0848,0.02608
229,90,0.15,10.16,7.06,10.16,7.06,41.6929133858268,1.059,0.0254
229,92,0.2,10.68,8.23,10.68,8.23,46.2359550561798,1.646,0.0356
229,93,0.04,10.46,8.04,10.46,8.04,46.1185468451243,0.3216,0.00697333333333333
229,94,0.37,8.89,7.14,8.89,7.14,48.1889763779528,2.6418,0.0548216666666667
229,95,0.23,8.67,7.04,8.67,7.04,48.719723183391,1.6192,0.033235
229,96,0.18,9.98,8.13,9.98,8.13,48.8777555110221,1.4634,0.02994
229,97,0.45,8.22,6.8,8.22,6.8,49.6350364963504,3.06,0.06165
229,98,0.37,10.41,6.72,10.41,6.72,38.7319884726225,2.4864,0.064195
229,99,0.15,9.23,6.34,9.23,6.34,41.2134344528711,0.951,0.023075
229,100,0.13,8.65,6.02,8.65,6.02,41.757225433526,0.7826,0.0187416666666667
229,101,0.61,10.87,9.35,10.87,9.35,51.6099356025759,5.7035,0.110511666666667
229,102,0.43,9.7,9.13,9.71,9.13,56.4742268041237,3.9259,0.0695166666666667
229,103,0.84,10.12,8.61,10.28,8.68,51.0474308300395,7.2324,0.14168
229,104,0.24,9.1,8.65,9.1,8.65,57.032967032967,2.076,0.0364
229,105,0.24,8.81,7.58,8.81,7.66,51.6231555051078,1.8192,0.03524
229,106,0.76,9.32,8.09,9.37,8.09,52.0815450643777,6.1484,0.118053333333333
229,107,0.11,8.75,6.86,8.75,6.86,47.04,0.7546,0.0160416666666667
229,108,0.61,7.29,5.8,7.29,5.8,47.7366255144033,3.538,0.074115
229,109,0.68,8.49,6.92,8.49,6.92,48.904593639576,4.7056,0.09622
229,110,0.06,16.41,14.79,16.41,14.79,54.0767824497258,0.8874,0.01641
229,111,0.14,16.48,16.02,16.48,16.02,58.3252427184466,2.2428,0.0384533333333333
229,112,0.03,16.39,16,16.39,16,58.5723001830384,0.48,0.008195
229,113,0.24,17.38,16.61,17.38,16.61,57.3417721518987,3.9864,0.06952
229,115,0.23,18.64,18.42,18.64,18.42,59.2918454935622,4.2366,0.0714533333333333
229,116,0.2,16.94,17.65,16.94,17.65,62.5147579693034,3.53,0.0564666666666667
229,117,0.24,15.98,14.98,15.98,14.98,56.2453066332916,3.5952,0.06392
229,118,0.18,16.36,15.04,16.36,15.04,55.158924205379,2.7072,0.04908
229,119,0.19,17.99,15.62,17.99,15.62,52.0956086714842,2.9678,0.0569683333333333
229,120,0.04,17.66,15.36,17.66,15.36,52.1857304643262,0.6144,0.0117733333333333
229,121,0.11,16.76,15.47,16.76,15.47,55.381861575179,1.7017,0.0307266666666667
229,122,0.07,16.87,15.63,16.87,15.63,55.5898043864849,1.0941,0.0196816666666667
229,123,0.02,16.53,16.15,16.53,16.15,58.6206896551724,0.323,0.00551
229,124,0.06,18.38,15.96,18.38,15.96,52.1001088139282,0.9576,0.01838
229,125,0.07,18.53,16.94,18.53,16.94,54.851592012952,1.1858,0.0216183333333333
229,127,0.09,17.13,11.96,17.13,11.96,41.8914185639229,1.0764,0.025695
229,128,0.07,17.08,14.31,17.08,14.31,50.2693208430913,1.0017,0.0199266666666667
229,129,0.01,17.11,14.55,17.11,14.55,51.0227936879018,0.1455,0.00285166666666667
229,130,0.01,19.14,13.61,19.14,13.61,42.6645768025078,0.1361,0.00319
229,131,0.01,19.52,13.34,19.52,13.34,41.0040983606557,0.1334,0.00325333333333333
229,132,0.03,20.08,13.87,20.08,13.87,41.4442231075697,0.4161,0.01004
229,133,0.05,11.49,7.95,11.49,7.95,41.5143603133159,0.3975,0.009575
229,134,0.09,11.57,8.41,11.57,8.41,43.6127917026793,0.7569,0.017355
229,135,0.12,14.07,10.17,14.07,10.17,43.3688699360341,1.2204,0.02814
229,136,0.09,12.94,9.37,12.94,9.37,43.4466769706337,0.8433,0.01941
229,137,0.36,14.22,10.79,14.22,10.79,45.5274261603375,3.8844,0.08532
229,138,0.12,15.45,10.63,15.45,10.63,41.2815533980583,1.2756,0.0309
229,139,0.4,7.49,5.04,7.49,5.04,40.3738317757009,2.016,0.0499333333333333
229,140,0.46,9.44,6.87,9.44,6.87,43.6652542372881,3.1602,0.0723733333333333
229,141,0.18,9.51,6.85,9.51,6.85,43.217665615142,1.233,0.02853
229,142,0.07,7.97,5.44,7.97,5.44,40.9535759096612,0.3808,0.00929833333333333
229,143,0.25,8.97,6.17,8.97,6.17,41.2709030100334,1.5425,0.037375
229,144,0.19,11.26,8.52,11.26,8.52,45.3996447602131,1.6188,0.0356566666666667
229,145,0.22,7.04,4.41,7.04,4.41,37.5852272727273,0.9702,0.0258133333333333
229,146,0.41,10.86,6.43,10.86,6.43,35.524861878453,2.6363,0.07421
229,147,0.02,12.27,7.77,12.27,7.77,37.9951100244499,0.1554,0.00409
229,148,0.03,8.98,5.87,8.98,5.87,39.2204899777283,0.1761,0.00449
229,149,1.78,4.48,3.05,4.48,3.05,40.8482142857143,5.429,0.132906666666667
229,150,0.04,5.91,3.85,5.91,3.85,39.0862944162437,0.154,0.00394
229,151,0.59,3.51,1.95,3.51,1.95,33.3333333333333,1.1505,0.034515
229,152,0.18,4.21,2.75,4.21,2.75,39.1923990498812,0.495,0.01263
229,154,0.47,2.38,1.35,2.38,1.35,34.0336134453782,0.6345,0.0186433333333333
229,155,0.04,4.36,2.82,4.36,2.82,38.8073394495413,0.1128,0.00290666666666667
229,156,0.46,4.64,3.14,4.64,3.14,40.6034482758621,1.4444,0.0355733333333333
229,157,0.12,7.75,5.37,7.75,5.37,41.5741935483871,0.6444,0.0155
229,158,0.05,5.84,3.94,5.84,3.94,40.4794520547945,0.197,0.00486666666666667
229,159,2.45,6.67,5.14,6.67,5.14,46.2368815592204,12.593,0.272358333333333
229,160,1.63,6.48,5.39,6.48,5.39,49.9074074074074,8.7857,0.17604
229,161,0.11,9.41,6.4,9.63,6.4,40.807651434644,0.704,0.0172516666666667
229,162,0.08,8.63,6.53,9,6.53,45.3997682502897,0.5224,0.0115066666666667
229,163,1.48,5.27,3.47,5.27,3.47,39.5066413662239,5.1356,0.129993333333333
229,164,1.09,5.13,3.53,5.13,3.53,41.2865497076023,3.8477,0.093195
229,165,0.02,8.92,6.48,8.95,6.48,43.5874439461883,0.1296,0.00297333333333333
229,167,0.04,6.3,3.77,6.3,3.77,35.9047619047619,0.1508,0.0042
229,168,0.06,7.4,5.08,7.4,5.08,41.1891891891892,0.3048,0.0074
229,169,0.29,7.79,5.49,7.79,5.49,42.2849807445443,1.5921,0.0376516666666667
229,170,0.33,8.87,6.22,8.87,6.22,42.0744081172492,2.0526,0.048785
229,171,0.25,9.71,6.57,9.71,6.57,40.5973223480947,1.6425,0.0404583333333333
229,172,0.1,9.12,6.56,9.12,6.56,43.1578947368421,0.656,0.0152
229,173,0.26,9.28,6.54,9.28,6.54,42.2844827586207,1.7004,0.0402133333333333
229,174,0.55,10.73,7.42,10.73,7.42,41.4911463187325,4.081,0.0983583333333334
229,175,0.03,10.23,7.37,10.23,7.37,43.2258064516129,0.2211,0.005115
229,179,0.02,9.25,7.05,9.25,7.05,45.7297297297297,0.141,0.00308333333333333
229,180,0.33,9.32,6.73,9.32,6.73,43.3261802575107,2.2209,0.05126
229,181,0.08,14.84,10.4,14.84,10.4,42.0485175202156,0.832,0.0197866666666667
229,183,0.03,9.09,6.96,9.09,6.96,45.9405940594059,0.2088,0.004545
229,184,0.73,9.8,7.47,9.82,7.47,45.734693877551,5.4531,0.119233333333333
229,185,0.04,12.35,9.38,12.35,9.38,45.5708502024291,0.3752,0.00823333333333333
229,188,0.13,13.05,10.56,13.08,10.56,48.551724137931,1.3728,0.028275
229,190,0.04,21.48,21.19,21.48,21.19,59.1899441340782,0.8476,0.01432
229,193,0.02,19.35,14.84,20.56,14.84,46.015503875969,0.2968,0.00645
229,197,0.01,21.11,18.44,18.17,18.42,52.411179535765,0.1844,0.00351833333333333
229,199,0.03,23.56,20.07,24.67,20.07,51.1120543293718,0.6021,0.01178
229,200,0.03,28.37,25.67,31.36,25.67,54.2897426859358,0.7701,0.014185
229,202,0.15,9.58,6.12,9.58,6.12,38.3298538622129,0.918,0.02395
229,204,0.16,10.96,10.05,10.96,10.05,55.0182481751825,1.608,0.0292266666666667
229,205,0.01,14.44,10.23,14.44,10.23,42.5069252077562,0.1023,0.00240666666666667
229,206,0.29,9.16,6.6,9.16,6.6,43.2314410480349,1.914,0.0442733333333333
229,207,0.16,11.13,8.08,11.13,8.08,43.5579514824798,1.2928,0.02968
229,209,0.09,13.29,9.21,13.29,9.21,41.5801354401806,0.8289,0.019935
229,210,0.02,20.12,19.4,20.12,19.4,57.8528827037773,0.388,0.00670666666666667
229,211,0.17,19.75,19.39,19.75,19.39,58.9063291139241,3.2963,0.0559583333333333
229,212,0.07,20.84,20.81,20.84,20.81,59.9136276391555,1.4567,0.0243133333333333
229,219,0.09,10.58,7.4,10.58,7.4,41.9659735349716,0.666,0.01587
229,221,0.1,12.34,8.57,12.34,8.57,41.6693679092383,0.857,0.0205666666666667
229,222,0.19,2.23,1.3,2.23,1.3,34.9775784753363,0.247,0.00706166666666667
229,223,0.05,1.49,0.74,1.49,0.74,29.7986577181208,0.037,0.00124166666666667
229,224,0.01,3.51,2.18,3.51,2.18,37.2649572649573,0.0218,0.000585
229,226,0.37,3.93,2.46,3.93,2.46,37.5572519083969,0.9102,0.024235
229,227,0.44,4.06,2.67,4.06,2.67,39.4581280788177,1.1748,0.0297733333333333
229,228,0.07,4.56,2.97,4.56,2.97,39.0789473684211,0.2079,0.00532
229,229,0.1,1.17,1,1.17,0.49,51.2820512820513,0.1,0.00195
229,230,0.26,3.12,1.81,3.12,1.81,34.8076923076923,0.4706,0.01352
229,231,0.04,7.28,4.93,7.28,4.93,40.6318681318681,0.1972,0.00485333333333333
229,232,0.18,5.84,3.89,5.84,3.89,39.9657534246575,0.7002,0.01752
229,233,0.01,4.56,3,4.56,3,39.4736842105263,0.03,0.00076
229,234,0.05,8.25,6.13,8.54,6.13,44.5818181818182,0.3065,0.006875
229,235,0.02,8.12,5.55,8.12,5.55,41.0098522167488,0.111,0.00270666666666667
229,236,0.28,4.58,2.89,4.58,2.89,37.8602620087336,0.8092,0.0213733333333333
229,237,0.12,5.68,3.81,5.68,3.81,40.2464788732394,0.4572,0.01136
229,238,0.76,5.44,3.42,5.44,3.42,37.7205882352941,2.5992,0.0689066666666667
229,239,0.09,4.54,2.88,4.54,2.88,38.0616740088106,0.2592,0.00681
229,240,0.05,6.16,4.41,6.16,4.41,42.9545454545455,0.2205,0.00513333333333333
229,241,0.34,8.9,5.91,8.9,5.91,39.8426966292135,2.0094,0.0504333333333333
229,243,0.03,8.89,6.14,8.89,6.14,41.4398200224972,0.1842,0.004445
229,244,0.04,4.69,2.74,4.69,2.74,35.0533049040512,0.1096,0.00312666666666667
229,245,0.02,7.83,5.88,7.83,5.88,45.0574712643678,0.1176,0.00261
229,246,0.03,6.51,4.9,6.51,4.9,45.1612903225806,0.147,0.003255
229,247,0.01,6.85,4.71,6.85,4.71,41.2554744525547,0.0471,0.00114166666666667
229,248,0.02,8.9,6.32,8.9,6.32,42.6067415730337,0.1264,0.00296666666666667
229,249,0.01,8.89,6.68,8.89,6.68,45.0843644544432,0.0668,0.00148166666666667
229,253,0.02,11.25,8.38,11.25,8.38,44.6933333333333,0.1676,0.00375
229,254,0.03,10.99,8.32,10.99,8.32,45.4231119199272,0.2496,0.005495
229,255,0.01,9.64,8.72,9.64,8.72,54.2738589211618,0.0872,0.00160666666666667
229,257,0.08,8.36,5.9,8.36,5.9,42.3444976076555,0.472,0.0111466666666667
229,259,0.12,8.46,5.96,8.46,5.96,42.2695035460993,0.7152,0.01692
229,263,0.14,11.29,8.29,11.29,8.29,44.0566873339238,1.1606,0.0263433333333333
229,264,0.02,11.83,8.76,11.83,8.76,44.429416737109,0.1752,0.00394333333333333
229,265,0.01,21.78,19.15,18.84,19.13,52.7548209366391,0.1915,0.00363
229,266,0.04,19.82,19.83,19.82,19.83,60.0302724520686,0.7932,0.0132133333333333
229,271,0.03,21.22,17.93,21.24,17.93,50.6974552309142,0.5379,0.01061
229,274,0.06,17.39,15.27,18.41,15.34,52.6854514088557,0.9162,0.01739
229,277,0.05,21.11,16.4,22.32,16.4,46.6129796305069,0.82,0.0175916666666667
229,280,0.02,16.35,14.26,17.27,14.26,52.3302752293578,0.2852,0.00545
229,281,0.02,17.11,13.75,17.11,13.75,48.2174167153711,0.275,0.00570333333333333
229,296,0.01,20.95,19.21,22.82,19.21,55.0167064439141,0.1921,0.00349166666666667
229,302,0.03,25.25,22.57,27.44,22.57,53.6316831683168,0.6771,0.012625
229,304,0.03,21.07,18.78,22.64,18.78,53.4788799240626,0.5634,0.010535
229,310,0.01,18.39,14.76,19.6,14.76,48.1566068515498,0.1476,0.003065
229,312,0.02,18.98,17.23,18.67,16.55,54.4678609062171,0.3446,0.00632666666666667
229,315,0.14,17.48,16.25,17.48,16.25,55.7780320366133,2.275,0.0407866666666667
229,316,0.17,11.38,8.24,11.38,8.24,43.4446397188049,1.4008,0.0322433333333333
229,318,0.22,4.44,3.03,4.44,3.03,40.9459459459459,0.6666,0.01628
229,319,0.36,4.08,2.43,4.08,2.43,35.7352941176471,0.8748,0.02448
229,320,0.25,11.45,10.13,11.64,10.13,53.0829694323144,2.5325,0.0477083333333333
229,323,0.24,10.38,7.04,10.38,7.04,40.6936416184971,1.6896,0.04152
229,324,0.03,7.05,4.96,7.05,4.96,42.2127659574468,0.1488,0.003525
229,325,0.04,6.92,4.87,6.92,4.87,42.2254335260116,0.1948,0.00461333333333333
229,326,0.1,7.22,5.17,7.22,5.17,42.9639889196676,0.517,0.0120333333333333
229,327,0.45,5.77,4.03,5.77,4.03,41.9064124783362,1.8135,0.043275
229,328,0.59,7.16,5.35,7.16,5.35,44.8324022346369,3.1565,0.0704066666666667
229,331,0.08,5.33,3.97,5.33,3.97,44.6904315196998,0.3176,0.00710666666666667
229,332,0.03,6.85,4.99,6.85,4.99,43.7080291970803,0.1497,0.003425
229,333,0.75,4.48,2.4,4.48,2.4,32.1428571428571,1.8,0.056
229,334,0.03,10.46,9.4,10.66,9.4,53.9196940726577,0.282,0.00523
229,335,0.05,14.83,14.06,14.83,14.06,56.8846931894808,0.703,0.0123583333333333
229,338,0.01,25.31,23.01,27.83,23.01,54.5476096404583,0.2301,0.00421833333333333
229,339,0.01,27.88,25.39,30.87,25.39,54.6413199426112,0.2539,0.00464666666666667
229,340,0.11,11.51,10.32,11.51,10.32,53.7966985230235,1.1352,0.0211016666666667
229,341,0.24,8.76,5.7,8.76,5.7,39.041095890411,1.368,0.03504
229,344,0.29,1.17,0.49,1.17,0.49,25.1282051282051,0.1421,0.005655
229,345,0.05,1.73,1.09,1.73,1.09,37.8034682080925,0.0545,0.00144166666666667
229,348,0.01,20.86,18.48,17.92,18.46,53.1543624161074,0.1848,0.00347666666666667
229,682,0.01,28.15,30.02,28.42,30.02,63.9857904085258,0.3002,0.00469166666666667
229,704,0.02,39.66,44.08,39.66,44.08,66.6868381240545,0.8816,0.01322
229,1609,0.03,15.91,12.02,15.91,12.02,45.3299811439346,0.3606,0.007955
229,1610,0.05,16.8,10.92,16.8,10.92,39,0.546,0.014
229,1611,0.01,19.18,12.52,19.18,12.52,39.1657977059437,0.1252,0.00319666666666667
229,1612,0.04,15.5,11,15.5,11,42.5806451612903,0.44,0.0103333333333333
229,1613,0.01,17,12.87,17,12.87,45.4235294117647,0.1287,0.00283333333333333
229,1615,0.03,15.59,11.8,15.59,11.8,45.4137267479153,0.354,0.007795
229,1617,0.01,14.6,10.76,14.6,10.76,44.2191780821918,0.1076,0.00243333333333333
229,1620,0.02,9.43,9,9.43,9,57.2640509013786,0.18,0.00314333333333333
229,1621,0.05,11.95,8.67,11.95,8.67,43.5313807531381,0.4335,0.00995833333333333
229,1623,0.01,13.68,10,13.68,10,43.859649122807,0.1,0.00228
229,1624,0.03,13.65,9.99,13.65,9.99,43.9120879120879,0.2997,0.006825
229,1628,0.04,25.46,16.63,25.46,16.63,39.1908876669285,0.6652,0.0169733333333333
229,1629,0.04,18.02,13.14,18.02,13.14,43.7513873473918,0.5256,0.0120133333333333
229,1634,0.01,33.39,24.14,33.39,24.14,43.3782569631626,0.2414,0.005565
229,1635,0.02,23.61,15.72,23.61,15.72,39.9491740787802,0.3144,0.00787
229,1637,0.02,24.06,16.99,24.06,16.99,42.3690773067332,0.3398,0.00802
229,1638,0.01,26.05,18.23,26.05,18.23,41.9884836852207,0.1823,0.00434166666666667
229,1640,0.01,24.79,17.99,24.79,17.99,43.5417507059298,0.1799,0.00413166666666667
229,1642,0.02,22.15,19.02,22.15,19.02,51.5214446952596,0.3804,0.00738333333333333
229,1643,0.02,24.36,20.73,24.36,20.73,51.0591133004926,0.4146,0.00812
229,1646,0.03,27.47,19.27,27.47,19.27,42.089552238806,0.5781,0.013735
229,1651,0.01,20.32,13.93,20.32,13.93,41.1318897637795,0.1393,0.00338666666666667
229,1652,0.01,20.2,14.93,20.2,14.93,44.3465346534653,0.1493,0.00336666666666667
229,1669,0.01,25.32,21.53,25.32,21.53,51.0189573459716,0.2153,0.00422
229,1672,0.03,30.4,27.6,30.4,27.6,54.4736842105263,0.828,0.0152
229,1673,0.04,29.38,26.78,29.38,26.78,54.6902654867257,1.0712,0.0195866666666667
229,1679,0.01,29.42,24.97,29.42,24.97,50.924541128484,0.2497,0.00490333333333333
229,1680,0.03,32.26,22.93,32.26,22.93,42.6472411655301,0.6879,0.01613
229,1727,0.02,59.8,55.55,59.8,55.55,55.7357859531773,1.111,0.0199333333333333
229,2109,5.27,8.92,9.44,8.92,9.44,63.4977578475336,49.7488,0.783473333333333
229,2110,0.05,17.22,18.28,17.22,18.28,63.6933797909408,0.914,0.01435
229,2111,0.06,17,17.98,17,17.98,63.4588235294118,1.0788,0.017
229,2112,0.03,17.75,18.34,17.75,18.34,61.9943661971831,0.5502,0.008875
229,2113,1.37,16.71,18.21,16.71,18.21,65.3859964093357,24.9477,0.381545
229,2114,0.02,18.79,17.21,18.79,17.21,54.9547631719,0.3442,0.00626333333333333
229,2115,0.13,19.2,16.86,19.2,16.86,52.6875,2.1918,0.0416
229,2116,0.05,19.58,17.77,19.58,17.77,54.4535240040858,0.8885,0.0163166666666667
229,2117,0.52,17.63,16.57,17.63,16.57,56.3925127623369,8.6164,0.152793333333333
229,2118,0.3,21.1,14.63,21.1,14.63,41.6018957345972,4.389,0.1055
229,2119,0.02,19.48,14.37,19.48,14.37,44.2607802874743,0.2874,0.00649333333333333
229,2120,0.01,19.35,13.39,19.35,13.39,41.5193798449612,0.1339,0.003225
229,2121,0.4,16.76,12.5,16.76,12.5,44.7494033412888,5,0.111733333333333
229,2122,0.47,14.05,11.37,14.05,11.37,48.5551601423487,5.3439,0.110058333333333
229,2123,0.35,15.19,10.5,15.19,10.5,41.4746543778802,3.675,0.0886083333333333
229,2124,0.12,13.25,9.66,13.25,9.66,43.7433962264151,1.1592,0.0265
229,2125,0.07,16.76,11.32,16.76,11.32,40.5250596658711,0.7924,0.0195533333333333
229,2126,0.3,19.91,14.04,19.91,14.04,42.3103967855349,4.212,0.09955
229,2128,1.57,27.98,20.07,27.98,20.07,43.0378842030021,31.5099,0.732143333333333
229,2129,0.03,38.22,28.85,38.22,28.85,45.2904238618524,0.8655,0.01911
229,2131,0.05,37.25,33.78,37.25,33.78,54.4107382550336,1.689,0.0310416666666667
229,2132,2.31,27.89,27.06,27.89,27.06,58.2144137683758,62.5086,1.073765
229,2133,0.89,29.07,27.38,29.07,27.38,56.5118679050568,24.3682,0.431205
229,2134,0.31,81.57,77.45,81.57,77.45,56.9694740713498,24.0095,0.421445
229,2135,0.01,142.15,133.16,142.15,133.16,56.2054168132255,1.3316,0.0236916666666667
230,142,0.2,9.72,6.47,9.72,6.47,39.9382716049383,1.294,0.0324
230,149,14.56,6.24,4.07,6.24,4.07,39.1346153846154,59.2592,1.51424
