"F_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT","LENGTH","TRIP_DENSITY","RFP_bound","CNTY_NM","RFP_zone"
254,104.75,15003.82,9205.56,10785.98,8994.05,33.6458923398445,1917.9131,57.00289,18.3094329355609,0.0546166559892625,0,"NewCa W","NCC (Outside Study Area)"
249,105.13,12502.39,6971.85,8212.89,6858.57,28.079509618564,1379.9792,49.1454166666667,13.1264073052411,0.0761823076753621,0,"NewCa W","NCC (Outside Study Area)"
250,105.14,20329.67,12646.32,14490.63,12557.79,30.8294608451457,2310.0273,74.929215,21.970965379494,0.0455146136151724,0,"NewCa W","NCC (Outside Study Area)"
276,105.29,21405.02,13807.37,16979.56,13730.04,34.5528757612837,2425.3172,70.1914716666667,23.0346395669104,0.043412878117551,0,"NewCa S","NCC (Outside Study Area)"
300,106,21374.61,14397.25,17072.81,14244.64,37.049450266106,2037.9985,55.0075233333333,19.2264009433962,0.0520118145327389,0,"NewCa S","NCC (Outside Study Area)"
199,106.53,23769.79,17009.72,19684.47,17148.18,41.985897323567,2517.3658,59.9574133333333,23.6305810569793,0.0423180453154643,0,"NewCa S","NCC (Outside Study Area)"
213,106.85,17979.22,12425.19,14691.45,12174.03,35.8339162145158,2188.1622,61.0639983333333,20.4788226485728,0.048830932185923,0,"NewCa S","NCC (Outside Study Area)"
271,107.6,19950.84,14176.69,16563.46,14198.88,41.6236656681289,2150.4631,51.6644333333333,19.9857165427509,0.0500357341634925,0,"NewCa S","NCC (Outside Study Area)"
261,110.17,23244.81,14379.11,16330.91,14233.4,30.3169902456208,2215.7572,73.0863183333333,20.1121648361623,0.0497211517579634,0,"NewCa W","NCC (Outside Study Area)"
281,110.63,17766.31,11878.91,14009.77,11888.17,36.858590656763,1933.3799,52.4539833333333,17.4760905721775,0.0572210355554022,0,"NewCa S","NCC (Outside Study Area)"
192,111.38,20388.74,14166.21,16027.67,14196.39,40.1916086377364,2080.5911,51.7668033333333,18.6801140240618,0.0535328638097125,0,"NewCa S","NCC (Outside Study Area)"
6,111.55,19833.87,11242.35,12514.68,11233.29,31.8334442489042,1264.1821,39.7123883333333,11.3328740475123,0.088238870017223,0,"NewCa E","NCC (Outside Study Area)"
132,115.49,19222.7,10658.78,12503.61,10546.3,26.6741250631161,1138.9606,42.69908,9.86198458741017,0.101399468954413,0,"NewCa E","NCC (Outside Study Area)"
45,118.17,9915.11,4844.44,5603.38,4831.5,29.5844889046475,1214.2987,41.0451133333333,10.2758627401202,0.0973154298855792,0,"NewCa E","NCC (Outside Study Area)"
334,119.84,14550.46,9092.98,10694.5,9052.53,35.4985866688263,1964.4186,55.3379383333333,16.3920110146862,0.0610053274795912,0,"NewCa E","NCC (Outside Study Area)"
267,126.1,19524.8,13496.7,15494.54,13465.08,37.2565967824995,2542.511,68.2432433333333,20.1626566217288,0.0495966389132633,0,"NewCa S","NCC (Outside Study Area)"
336,126.16,19739.14,14035.92,15355.94,14006.54,40.1237159721707,1959.8948,48.8462933333333,15.5349936588459,0.0643708019430431,0,"NewCa S","NCC (Outside Study Area)"
165,128.51,15108.23,8380.82,9976.88,8315.47,31.6310650401506,1833.5357,57.9662966666667,14.2676499883278,0.0700886271262676,0,"NewCa E","NCC (Outside Study Area)"
321,131.42,20314.45,14342,16093.29,14394.96,41.1746959638639,2552.9848,62.0037316666667,19.4261512707351,0.0514770005681193,0,"NewCa S","NCC (Outside Study Area)"
235,133.26,16979.21,10284.8,11721.63,10292.94,33.7542038167323,2377.561,70.4374783333333,17.8415203361849,0.0560490351246508,0,"NewCa E","NCC (Outside Study Area)"
270,133.96,18041.29,12553.48,14325.13,12504.37,38.0882925824911,2079.2922,54.5913733333333,15.5217393251717,0.0644257694998327,0,"NewCa S","NCC (Outside Study Area)"
193,137.49,23269.14,15029.18,18271.47,14970.92,34.929802809454,3181.4097,91.0800933333333,23.1392079423958,0.0432166910159355,0,"NewCa S","NCC (Outside Study Area)"
17,140.33,22298.85,12688.18,14005.27,12722.52,32.3477508678772,1848.8288,57.1547866666667,13.174864961163,0.0759021062415298,0,"NewCa E","NCC (Outside Study Area)"
310,144.48,21174.61,13830.04,15897.89,13912.97,34.706900236491,2168.811,62.4893316666667,15.0111503322259,0.0666171464456792,0,"NewCa S","NCC (Outside Study Area)"
77,144.64,17826.63,9659.15,11351.94,9569.79,30.185085248911,1721.2741,57.0239933333333,11.9004016869469,0.084030776969223,0,"NewCa E","NCC (Outside Study Area)"
166,145.42,15326.48,9280.91,10843.58,9236.38,35.0859759429152,3116.2582,88.8177716666667,21.4293645990923,0.0466649393814672,0,"NewCa W","NCC (Outside Study Area)"
