"F_TAZ","PM_VEH","CGST_TIME","CGST_DIST","FREE_TIME","FREE_DIST","MPH","PMT","PHT","LENGTH","TRIP_DENSITY","RFP_bound","CNTY_NM","RFP_zone"
3,73.38,54033.04,50002.97,53640.17,50857.73,46.0520938277006,529.8681,11.5058416666667,7.22087898609976,0.138487295234418,0,"NewCa E","NCC (Outside Study Area)"
336,73.82,44687.4,40432.93,45157.68,40496.89,50.0859659081873,845.1086,16.8731616666667,11.4482335410458,0.0873497204974603,0,"NewCa S","NCC (Outside Study Area)"
192,82.75,45718.04,40711.35,46099.8,41093.78,50.5164681233235,1138.2736,22.5327233333333,13.7555722054381,0.0726978118441823,0,"NewCa S","NCC (Outside Study Area)"
220,84.05,50290.83,45247.43,51043.38,45256.18,48.6627872662665,997.6577,20.50145,11.8698120166568,0.0842473325269779,0,"NewCa W","NCC (Outside Study Area)"
185,84.12,49002.06,44323.6,48183.48,44240.87,47.4554360527717,1085.3165,22.870225,12.9020030908226,0.0775073446317273,0,"NewCa W","NCC (Outside Study Area)"
300,85.07,46212.83,40191.63,47224.82,40231.73,47.8174860765461,1121.9039,23.46221,13.1880086987187,0.0758264589328908,0,"NewCa S","NCC (Outside Study Area)"
213,86.87,49407.63,42362.65,49760.11,42396.17,46.5331548637325,1123.9968,24.1547516666667,12.9388373431564,0.0772866969016282,0,"NewCa S","NCC (Outside Study Area)"
261,87.53,50766.99,46087.6,49962.83,46004.32,49.9547740361819,1005.6095,20.1303983333333,11.4887410030847,0.087041739363043,0,"NewCa W","NCC (Outside Study Area)"
280,88.92,46418.81,42197.23,46715.12,42264.54,49.5466114835837,1183.5773,23.8881583333333,13.310585919928,0.0751281728705003,0,"NewCa S","NCC (Outside Study Area)"
271,90.37,50242.67,43712.38,49998.32,44463.53,48.8133110543339,1469.2853,30.100095,16.258551510457,0.0615060941533955,0,"NewCa S","NCC (Outside Study Area)"
132,91.74,59965.74,55472.09,60015.44,55484.69,44.0193851676955,777.5896,17.6647083333333,8.47601482450403,0.117979972983178,0,"NewCa E","NCC (Outside Study Area)"
342,94.07,52592.18,49161.64,52643.9,49169.22,45.8724025419135,734.0917,16.002905,7.80367492292973,0.128144753577789,0,"NewCa E","NCC (Outside Study Area)"
334,95.13,46168.44,42139.55,46818.65,42197,50.1306332999229,1115.8322,22.25849,11.7295511405445,0.0852547542542687,0,"NewCa E","NCC (Outside Study Area)"
269,96.07,47213.3,41644.53,47472.66,41772.83,46.7756260937054,1213.0083,25.9324866666667,12.6262964505048,0.0791997878332737,0,"NewCa S","NCC (Outside Study Area)"
249,96.82,48178.06,44003.82,47418.01,43929.63,50.2400151164935,1108.7273,22.06861,11.4514284238794,0.0873253504265657,0,"NewCa W","NCC (Outside Study Area)"
276,97.03,51547.02,43754.67,51916.51,43775.83,46.3560389127543,1384.6025,29.86887,14.269839224982,0.0700778743357751,0,"NewCa S","NCC (Outside Study Area)"
199,97.79,49486.66,43280.95,49659.38,43863.96,51.0740227359758,1768.3261,34.6228083333333,18.0828929338378,0.0553008859621537,0,"NewCa S","NCC (Outside Study Area)"
218,100.09,47499.5,43359.41,47725.91,43245.24,49.1677331301157,1132.7382,23.0382433333333,11.3171965231292,0.0883611058583528,0,"NewCa S","NCC (Outside Study Area)"
321,101.36,47554.69,42099.48,47329.63,42867.96,49.4644278066052,1452.4465,29.363455,14.3295826756117,0.0697857029501603,0,"NewCa S","NCC (Outside Study Area)"
302,102.15,47471.83,41745.19,48723.3,41787.35,50.7693356096802,1925.8382,37.9330983333333,18.8530416054821,0.0530418391326956,0,"NewCa S","NCC (Outside Study Area)"
178,107.26,50128.83,44938.94,49582.97,45067.99,46.8840880240553,1233.1513,26.3021283333333,11.4968422524706,0.086980405405241,0,"NewCa W","NCC (Outside Study Area)"
6,108.63,53806.05,49908.37,53413.21,50763.09,46.3342649761259,803.4794,17.3409333333333,7.39647795268342,0.135199483645754,0,"NewCa E","NCC (Outside Study Area)"
254,109.24,47686.03,43472.2,46800.1,43394.67,48.5747791546635,1364.6205,28.09319,12.4919489198096,0.080051560122393,0,"NewCa W","NCC (Outside Study Area)"
165,110.67,48132.56,44557.64,48414.54,44555.7,48.0896657758768,1283.9532,26.69915,11.6016373000813,0.0861947304621384,0,"NewCa E","NCC (Outside Study Area)"
303,111.23,47835.68,41571.8,48913.46,41616.22,50.0552770807669,1898.5879,37.929825,17.0690272408523,0.0585856467325005,0,"NewCa S","NCC (Outside Study Area)"
310,115.68,46862.29,43064.85,47301.38,43070.63,50.6116899749291,1370.1207,27.07123,11.8440586099585,0.0844305176908867,0,"NewCa S","NCC (Outside Study Area)"
270,118.01,46642.11,41324.26,46854.19,41405.64,49.2126987292267,1322.7837,26.87891,11.2090814337768,0.0892133763063455,0,"NewCa S","NCC (Outside Study Area)"
130,125.76,60611.61,54799.18,60660,54811.05,44.5279482504307,1366.212,30.6821233333333,10.8636450381679,0.0920501357036829,0,"NewCa E","NCC (Outside Study Area)"
45,125.78,53182.66,49828.85,53074.97,51096.23,49.2430475684095,1244.1178,25.2648416666667,9.89122117983781,0.101099751165042,0,"NewCa E","NCC (Outside Study Area)"
77,126.17,56738.68,52020.75,56788.52,52031.57,44.9207428769977,1245.0004,27.71549,9.86764207022271,0.101341332902383,0,"NewCa E","NCC (Outside Study Area)"
166,127.11,47918.46,43658.11,48695.62,43665.8,48.060263120904,1438.8622,29.9387083333333,11.3198190543624,0.0883406347042823,0,"NewCa W","NCC (Outside Study Area)"
235,131.37,47670.4,44379.67,47797.84,44466.28,48.2084435803978,1411.583,29.280825,10.7450940092867,0.0930657283347844,0,"NewCa E","NCC (Outside Study Area)"
291,131.38,47297.24,41307.44,47923.14,41367.41,48.0286505201787,1650.9486,34.374245,12.5662094687167,0.079578492025736,0,"NewCa S","NCC (Outside Study Area)"
17,138,54676.43,51257.01,54569.61,52524.13,48.5816450747879,1182.4855,24.34017,8.56873550724638,0.116703333782951,0,"NewCa E","NCC (Outside Study Area)"
258,145.08,50962.45,46298.57,50156.87,46225.59,48.5476926338935,1410.4265,29.05239,9.72171560518335,0.102862502937941,0,"NewCa W","NCC (Outside Study Area)"
275,147.57,45153.74,41817.93,45427.43,41890.92,52.2841400828366,1869.0903,35.748705,12.6657877617402,0.0789528467404705,0,"NewCa S","NCC (Outside Study Area)"
296,147.79,45187.87,40385.18,45499.06,40759.76,50.5414342270907,1846.5858,36.5360783333333,12.4946599905271,0.0800341906669054,0,"NewCa S","NCC (Outside Study Area)"
278,150.06,45490.56,42014.18,45764.21,42087.19,51.9601364669749,1988.5178,38.270065,13.2514847394376,0.0754632420187539,0,"NewCa S","NCC (Outside Study Area)"
182,151.21,49141.94,43956.7,48343.61,43881.35,45.8412269334108,1776.7634,38.7590716666667,11.7503035513524,0.0851041843838071,0,"NewCa W","NCC (Outside Study Area)"
176,151.69,55710.99,49170.52,54892.04,49095.5,43.5596298248893,1565.5927,35.9413683333333,10.3210013844024,0.0968898232599066,0,"NewCa W","NCC (Outside Study Area)"
308,152.62,47215.08,41385.21,47838.19,41438.1,48.3635553602207,1688.4013,34.9106116666667,11.0627787970122,0.0903932021374302,0,"NewCa S","NCC (Outside Study Area)"
58,158.79,57148.14,53509.87,57041.27,54777.8,47.5438484328679,1332.3822,28.0242816666667,8.39084451161912,0.119177515280525,0,"NewCa E","NCC (Outside Study Area)"
50,164.2,54202.05,50206.14,55404.29,50233.25,46.533083766486,1551.0188,33.3315283333333,9.44591230207065,0.105865899239906,0,"NewCa E","NCC (Outside Study Area)"
312,176.7,46904.62,43085.14,47131.11,42971.52,49.8402032799548,1878.4393,37.6892383333333,10.6306694963214,0.0940674526986312,0,"NewCa S","NCC (Outside Study Area)"
78,181.66,53994.72,50953.28,54044.13,50965.48,45.8274022048343,1317.9954,28.759985,7.25528679951558,0.137830526570882,0,"NewCa E","NCC (Outside Study Area)"
277,184.96,50533.86,43164.54,50913.2,43177.84,46.3829287723738,2412.9597,52.0225816666667,13.0458461288927,0.0766527513907505,0,"NewCa S","NCC (Outside Study Area)"
44,185.43,53563.97,49880.36,54766.31,49907.78,46.6364072131835,1681.6912,36.0596216666667,9.06914307285768,0.110264000905755,0,"NewCa E","NCC (Outside Study Area)"
7,187.54,53492.1,49725.68,53715.64,50868.62,46.3454214055521,1558.0739,33.6187233333333,8.30795510291138,0.120366562844035,0,"NewCa E","NCC (Outside Study Area)"
191,190.28,46979.68,40938.14,47093.94,40973.37,44.4254248164027,2199.1941,49.5030516666667,11.5576734286315,0.0865226038938537,0,"NewCa S","NCC (Outside Study Area)"
304,194.64,45798.22,40283.56,46965.05,40399,49.2859443101811,2574.9932,52.245995,13.2295170571311,0.0755885491270424,0,"NewCa S","NCC (Outside Study Area)"
346,196.18,48232.28,43748.35,49009.17,43759.76,47.4957839740292,2181.8523,45.93781,11.1216856968091,0.0899144272964765,0,"NewCa W","NCC (Outside Study Area)"
31,197.97,56478.82,51640.65,56127.12,52134.7,45.6441429938826,1652.8015,36.2105933333333,8.34874728494216,0.119778448894196,0,"NewCa E","NCC (Outside Study Area)"
194,198.49,47455.97,42703.99,47757.29,42769.66,47.9846051944086,2623.337,54.6703883333333,13.2164693435438,0.0756631725165314,0,"NewCa S","NCC (Outside Study Area)"
335,200.74,47734.76,42562.75,47765.92,42620.25,48.404789955777,2625.0325,54.2308416666667,13.0767784198466,0.0764714341631961,0,"NewCa S","NCC (Outside Study Area)"
181,201.35,49558.73,44572.32,50167.6,44574.04,47.148089248227,2504.1125,53.1116433333333,12.4366153464117,0.0804077292853256,0,"NewCa W","NCC (Outside Study Area)"
236,207.38,49773.97,45436.5,48756.53,45506.91,46.3389253649714,1749.918,37.7634566666667,8.43821969331662,0.118508410108359,0,"NewCa E","NCC (Outside Study Area)"
189,208.73,47414.39,40805.14,48055.69,40853.19,45.127606509884,2307.4644,51.1319916666667,11.0547808173238,0.090458600358038,0,"NewCa S","NCC (Outside Study Area)"
134,210.05,53742.19,50157.51,53790.78,50168.73,45.615240114192,1684.6863,36.9325316666667,8.02040609378719,0.124681966013495,0,"NewCa E","NCC (Outside Study Area)"
131,211.18,60553.65,54502.14,60604.99,54511.89,42.9560300107221,1535.0817,35.7361166666667,7.26906762003978,0.13756922514287,0,"NewCa E","NCC (Outside Study Area)"
274,214,47102.32,41616.73,46839.47,42444.74,47.8576018118122,2786.383,58.22237,13.0204813084112,0.0768020763836127,0,"NewCa S","NCC (Outside Study Area)"
209,216.19,49968.17,44491.54,49264.79,44400.79,45.4889159066672,2664.8692,58.582825,12.3265146399001,0.0811259329350949,0,"NewCa W","NCC (Outside Study Area)"
88,221.76,52977.9,49334.74,53027.52,49344.92,44.6326180055856,1675.0292,37.5292616666667,7.55334235209235,0.132391721887595,0,"NewCa E","NCC (Outside Study Area)"
247,221.9,49576.65,44748,49039.5,44880.37,47.8497955979935,2504.3059,52.336815,11.2857408742677,0.088607386182335,0,"NewCa W","NCC (Outside Study Area)"
179,224.08,52329.63,46927.1,51533.8,46840.59,48.7280497677902,2608.8794,53.5395816666667,11.6426249553731,0.0858912834376323,0,"NewCa W","NCC (Outside Study Area)"
256,228.99,47013.84,43110.96,46110.39,43090.34,50.9456360544625,2911.9606,57.158195,12.7165404602821,0.0786377398100785,0,"NewCa W","NCC (Outside Study Area)"
231,239.65,49888.53,45472.37,49066.43,45399.24,49.1603714348782,2722.2459,55.3748033333333,11.3592568328813,0.0880339281620371,0,"NewCa W","NCC (Outside Study Area)"
255,248.71,46737.37,43015.59,45835.71,42991.12,52.0368097410186,3308.9386,63.5884216666667,13.3044051304732,0.0751630749509828,0,"NewCa W","NCC (Outside Study Area)"
71,249.14,56123.66,52310.6,56173.63,52322.56,45.4187983586099,2139.8487,47.1137233333333,8.58894075620133,0.116428792372096,0,"NewCa E","NCC (Outside Study Area)"
314,251.8,46228.67,42459.06,46443.84,42520.08,50.5175182646507,2756.6087,54.5673816666667,10.9476119936457,0.0913441214924701,0,"NewCa S","NCC (Outside Study Area)"
242,253.22,47776.79,43551.53,48536.48,43596.03,47.8213232086859,2843.3804,59.4584216666667,11.2288934523339,0.0890559701403301,0,"NewCa W","NCC (Outside Study Area)"
4,257.83,54187.13,50041.73,53961.58,50984.59,46.6717550626641,2016.5578,43.2072416666667,7.82126905325214,0.12785648891393,0,"NewCa E","NCC (Outside Study Area)"
87,267.86,52907.11,49496.76,52957.32,49507.18,47.6968867728208,2361.9267,49.519515,8.81776562383335,0.113407414379117,0,"NewCa E","NCC (Outside Study Area)"
208,269.65,48957.23,44101.01,49540.81,44111.47,47.8293582542567,3758.8883,78.5895616666667,13.9398787316892,0.0717366355366293,0,"NewCa W","NCC (Outside Study Area)"
75,271.76,56076.24,51559.24,56126.06,51569.97,46.4041151416108,2524.3421,54.3991,9.28886554312629,0.107655772963577,0,"NewCa E","NCC (Outside Study Area)"
332,275.66,49996.83,45568.64,49174.45,45495.56,48.7852640582576,3047.4225,62.466045,11.0550043531887,0.0904567712550524,0,"NewCa W","NCC (Outside Study Area)"
338,282.49,45492.14,39937.62,46634.28,39962.34,49.5359727923002,3965.252,80.0479283333333,14.0367871429077,0.071241373814325,0,"NewCa S","NCC (Outside Study Area)"
264,283.69,50424.87,45776.94,49617.46,45709.11,50.1609787282997,3683.6682,73.4369283333333,12.9848362649371,0.0770129079486584,0,"NewCa W","NCC (Outside Study Area)"
57,284.3,56706.6,53494.25,56599.96,54762.46,49.5650191870486,2613.7794,52.7343566666667,9.19373689764333,0.108769699539295,0,"NewCa E","NCC (Outside Study Area)"
257,284.49,49943.8,45634.96,49170.1,45547.44,50.7459163821535,3409.1631,67.1810333333333,11.9834198038595,0.0834486328917499,0,"NewCa W","NCC (Outside Study Area)"
197,289.82,45844.74,40688.79,46057.69,40846.32,48.6268856399429,3875.6089,79.7009483333333,13.3724687737216,0.0747805073933028,0,"NewCa S","NCC (Outside Study Area)"
307,291.67,45737.05,40715.1,45989.02,40850.34,47.9277154255909,3291.5929,68.6782766666667,11.2853323962012,0.0886105933695507,0,"NewCa S","NCC (Outside Study Area)"
100,292.67,51370.85,48251.83,51422.46,48258.86,47.094319458731,2553.2679,54.2160483333333,8.72405063723648,0.114625652874107,0,"NewCa E","NCC (Outside Study Area)"
253,301.86,47816.22,43444.84,46922.72,43375.57,48.6489716670027,3884.8582,79.8548883333333,12.8697349764792,0.0777016777600789,0,"NewCa W","NCC (Outside Study Area)"
183,305.95,47407.41,43123.48,48169.8,43135.72,48.964440432491,3733.444,76.2480683333333,12.2027913057689,0.0819484636705412,0,"NewCa W","NCC (Outside Study Area)"
42,313.17,52872.23,49427.81,54050.94,49476.18,47.509391600879,2942.8417,61.942315,9.39694638694639,0.106417548725098,0,"NewCa E","NCC (Outside Study Area)"
320,318.5,47172.8,42799.89,47758.82,42810.84,49.8388863263122,4139.8803,83.065265,12.9980543171115,0.0769345915629493,0,"NewCa E","NCC (Outside Study Area)"
348,324.74,45367.94,40555.44,45598.34,40700.97,48.0265240190016,3237.1346,67.4030583333333,9.9683888649381,0.100317113783282,0,"NewCa S","NCC (Outside Study Area)"
81,327.36,54777.71,50784.17,54827.58,50794.9,46.4912155612953,3134.1633,67.4140966666667,9.57405700146628,0.104448929001243,0,"NewCa E","NCC (Outside Study Area)"
32,335.03,56507.32,51708.92,56165.84,52196.09,44.215676066015,2791.2584,63.1282533333333,8.33136853416112,0.120028299780486,0,"NewCa E","NCC (Outside Study Area)"
15,337.34,53799.51,49909.46,53242.72,50698.59,47.3646283838579,2692.4483,56.8451266666667,7.98140837137606,0.125291170864822,0,"NewCa E","NCC (Outside Study Area)"
341,340.87,51946.39,48294.76,51997.59,48302.82,45.9435002262224,3424.0974,74.52844,10.0451708862616,0.0995503223710868,0,"NewCa E","NCC (Outside Study Area)"
260,342.56,48684.77,43995.61,47931.05,43923.34,48.6556935630241,4107.7429,84.4247116666667,11.9913092596917,0.0833937294371563,0,"NewCa W","NCC (Outside Study Area)"
51,348.05,54571.78,51215.47,54464.84,52482.8,49.594201634887,3380.4956,68.1631216666667,9.71267231719581,0.102958276295346,0,"NewCa E","NCC (Outside Study Area)"
65,348.58,58148.82,54833.35,57813.55,55306.74,46.9396041736939,2554.7259,54.4258083333333,7.32895146020999,0.136445166191802,0,"NewCa E","NCC (Outside Study Area)"
126,360.5,61439.93,57284.6,61098.61,57772.91,48.012070612681,2500.5581,52.0818633333333,6.93636088765603,0.144167815976761,0,"NewCa E","NCC (Outside Study Area)"
324,361.55,51989.65,46945.16,51167.53,46872.1,46.8903760829163,3679.9396,78.479635,10.1782315032499,0.0982488951720838,0,"NewCa W","NCC (Outside Study Area)"
64,379.5,58413.24,54165.42,58142.99,54678.73,46.074780237314,2606.5953,56.5731466666667,6.86849881422925,0.145592221393171,0,"NewCa E","NCC (Outside Study Area)"
123,379.51,59365.09,56374.86,59031.39,56851.64,46.361056693499,2328.0703,50.216075,6.13441095096308,0.163014836794233,0,"NewCa E","NCC (Outside Study Area)"
26,382.31,57174.74,52333.35,56394.65,53749.22,47.84688401759,3145.2402,65.7355283333333,8.22693677905365,0.121551924714685,0,"NewCa E","NCC (Outside Study Area)"
96,386.71,52717.24,49533.29,52766.7,49545.24,46.1493347786412,3416.9842,74.041895,8.83603785782628,0.113172896731568,0,"NewCa E","NCC (Outside Study Area)"
240,391.57,48698.26,44584.89,47753.1,44650.99,48.5439627439426,3973.0172,81.8436933333333,10.1463779145491,0.0985573382365423,0,"NewCa E","NCC (Outside Study Area)"
86,399.13,53062.32,49561.7,53112.47,49572.09,47.1249466608124,3470.1137,73.6364483333333,8.69419412221582,0.115019285967489,0,"NewCa E","NCC (Outside Study Area)"
232,400.8,50485.87,45188.2,49958.59,45296.37,46.9859117530376,4459.1032,94.9029833333333,11.1255069860279,0.0898835442965303,0,"NewCa W","NCC (Outside Study Area)"
233,404.52,50843.61,45483.07,50311.56,45590.7,46.4280683461238,4135.0157,89.0628416666667,10.222030307525,0.0978279236037725,0,"NewCa W","NCC (Outside Study Area)"
339,405,44974.46,39498.39,46114.24,39399.2,49.0567712667321,5211.2,106.227945,12.8671604938272,0.0777172244396684,0,"NewCa S","NCC (Outside Study Area)"
204,405.83,54376.86,50491.65,54269.14,51759.82,49.2451640367411,4746.4257,96.38359,11.6956008673583,0.0855022338177547,0,"NewCa E","NCC (Outside Study Area)"
279,408.58,45376.96,41854.88,45706.14,41927.75,51.4233448233001,5122.4831,99.6139616666667,12.5372830290274,0.0797620981902312,0,"NewCa S","NCC (Outside Study Area)"
